# mesh name: mesh-1
# primitive scorer name: analysis_1_doseDeposit
# iX, iY, iZ, value [Gy]
0,30,46,0
0,30,47,0
0,30,48,0
0,30,49,0
0,31,0,0
0,31,1,0
0,31,2,1.661740160278541e-10
0,31,3,0
0,31,4,0
0,31,5,0
0,31,6,0
0,31,7,0
0,31,8,0
0,31,9,0
0,31,10,0
0,31,11,3.073140244484884e-11
0,31,12,0
0,31,13,0
0,31,14,0
0,31,15,0
0,31,16,0
0,31,17,0
0,31,18,0
0,31,19,0
0,31,20,0
0,31,21,0
0,31,22,0
0,31,23,0
0,31,24,0
0,31,25,0
0,31,26,0
0,31,27,0
0,31,28,0
0,31,29,0
0,31,30,0
0,31,31,0
0,31,32,0
0,31,33,0
0,31,34,0
0,31,35,0
0,31,36,0
0,31,37,0
0,31,38,0
0,31,39,0
0,31,40,0
0,31,41,0
0,31,42,0
0,31,43,0
0,31,44,0
0,31,45,0
0,31,46,0
0,31,47,0
0,31,48,0
0,31,49,0
0,32,0,0
0,32,1,0
0,32,2,2.026729516909931e-09
0,32,3,0
0,32,4,0
0,32,5,0
0,32,6,0
0,32,7,0
0,32,8,0
0,32,9,0
0,32,10,0
0,32,11,0
0,32,12,0
0,32,13,0
0,32,14,0
0,32,15,0
0,32,16,0
0,32,17,0
0,32,18,0
0,32,19,3.142199575790433e-10
0,32,20,0
0,32,21,0
0,32,22,8.104759963535091e-10
0,32,23,1.048288278121934e-09
0,32,24,0
0,32,25,0
0,32,26,0
0,32,27,0
0,32,28,0
0,32,29,7.667312261609096e-10
0,32,30,0
0,32,31,0
0,32,32,0
0,32,33,1.973046677316473e-09
0,32,34,0
0,32,35,0
0,32,36,0
0,32,37,0
0,32,38,0
0,32,39,0
0,32,40,0
0,32,41,0
0,32,42,0
0,32,43,0
0,32,44,0
0,32,45,0
0,32,46,0
0,32,47,0
0,32,48,0
0,32,49,0
0,33,0,0
0,33,1,0
0,33,2,0
0,33,3,0
0,33,4,1.661740160279439e-10
0,33,5,5.860331695106497e-10
0,33,6,0
0,33,7,0
0,33,8,0
0,33,9,0
0,33,10,0
0,33,11,0
0,33,12,0
0,33,13,0
0,33,14,0
0,33,15,0
0,33,16,0
0,33,17,0
0,33,18,0
0,33,19,1.973046677316473e-09
0,33,20,0
0,33,21,0
0,33,22,1.122214134212147e-10
0,33,23,0
0,33,24,0
0,33,25,0
0,33,26,8.794274225247728e-12
0,33,27,0
0,33,28,0
0,33,29,1.973046677316473e-09
0,33,30,0
0,33,31,0
0,33,32,0
0,33,33,0
0,33,34,0
0,33,35,0
0,33,36,0
0,33,37,0
0,33,38,0
0,33,39,0
0,33,40,0
0,33,41,0
0,33,42,0
0,33,43,0
0,33,44,0
0,33,45,0
0,33,46,0
0,33,47,0
0,33,48,0
0,33,49,0
0,34,0,0
0,34,1,0
0,34,2,0
0,34,3,0
0,34,4,0
0,34,5,0
0,34,6,0
0,34,7,0
0,34,8,0
0,34,9,0
0,34,10,0
0,34,11,0
0,34,12,0
0,34,13,0
0,34,14,0
0,34,15,0
0,34,16,0
0,34,17,0
0,34,18,0
0,34,19,0
0,34,20,0
0,34,21,0
0,34,22,0
0,34,23,0
0,34,24,0
0,34,25,0
0,34,26,0
0,34,27,0
0,34,28,0
0,34,29,3.578315081771424e-08
0,34,30,0
0,34,31,0
0,34,32,0
0,34,33,0
0,34,34,0
0,34,35,0
0,34,36,0
0,34,37,0
0,34,38,0
0,34,39,0
0,34,40,0
0,34,41,0
0,34,42,0
0,34,43,0
0,34,44,0
0,34,45,0
0,34,46,0
0,34,47,0
0,34,48,0
0,34,49,0
0,35,0,0
0,35,1,0
0,35,2,0
0,35,3,0
0,35,4,0
0,35,5,0
0,35,6,0
0,35,7,0
0,35,8,0
0,35,9,0
0,35,10,0
0,35,11,0
0,35,12,0
0,35,13,0
0,35,14,0
0,35,15,0
0,35,16,0
0,35,17,0
0,35,18,0
0,35,19,0
0,35,20,0
0,35,21,0
0,35,22,0
0,35,23,2.349096317449147e-11
0,35,24,0
0,35,25,0
0,35,26,0
0,35,27,0
0,35,28,0
0,35,29,0
0,35,30,0
0,35,31,0
0,35,32,2.062823808053668e-09
0,35,33,0
0,35,34,0
0,35,35,0
0,35,36,0
0,35,37,0
0,35,38,0
0,35,39,2.824364793843259e-09
0,35,40,0
0,35,41,0
0,35,42,0
0,35,43,0
0,35,44,0
0,35,45,0
0,35,46,2.989832299042815e-06
0,35,47,0
0,35,48,0
0,35,49,0
0,36,0,0
0,36,1,0
0,36,2,0
0,36,3,0
0,36,4,0
0,36,5,0
0,36,6,0
0,36,7,0
0,36,8,0
0,36,9,0
0,36,10,0
0,36,11,0
0,36,12,0
0,36,13,1.372819670565928e-08
0,36,14,0
0,36,15,0
0,36,16,0
0,36,17,0
0,36,18,0
0,36,19,0
0,36,20,0
0,36,21,0
0,36,22,0
0,36,23,0
0,36,24,0
0,36,25,0
0,36,26,0
0,36,27,0
0,36,28,0
0,36,29,0
0,36,30,0
0,36,31,0
0,36,32,0
0,36,33,0
0,36,34,0
0,36,35,0
0,36,36,0
0,36,37,0
0,36,38,0
0,36,39,0
0,36,40,0
0,36,41,0
0,36,42,0
0,36,43,0
0,36,44,0
0,36,45,0
0,36,46,0
0,36,47,1.122214134212687e-10
0,36,48,0
0,36,49,0
0,37,0,0
0,37,1,0
0,37,2,0
0,37,3,0
0,37,4,0
0,37,5,0
0,37,6,0
0,37,7,0
0,37,8,0
0,37,9,0
0,37,10,0
0,37,11,0
0,37,12,0
0,37,13,0
0,37,14,0
0,37,15,0
0,37,16,0
0,37,17,0
0,37,18,0
0,37,19,0
0,37,20,0
0,37,21,0
0,37,22,0
0,37,23,0
0,37,24,0
0,37,25,0
0,37,26,0
0,37,27,6.314612609051957e-10
0,37,28,0
0,37,29,0
0,37,30,6.251811779619503e-10
0,37,31,0
0,37,32,0
0,37,33,0
0,37,34,0
0,37,35,0
0,37,36,0
0,37,37,0
0,37,38,3.073140244459615e-11
0,37,39,0
0,37,40,0
0,37,41,0
0,37,42,0
0,37,43,0
0,37,44,0
0,37,45,0
0,37,46,0
0,37,47,1.172066339021936e-09
0,37,48,0
0,37,49,0
0,38,0,0
0,38,1,0
0,38,2,0
0,38,3,0
0,38,4,0
0,38,5,1.452404062141749e-11
0,38,6,0
0,38,7,0
0,38,8,8.794274225083005e-12
0,38,9,6.167645719554554e-10
0,38,10,0
0,38,11,1.452404062149295e-11
0,38,12,0
0,38,13,0
0,38,14,0
0,38,15,0
0,38,16,0
0,38,17,0
0,38,18,0
0,38,19,5.95852543186538e-11
0,38,20,0
0,38,21,0
0,38,22,0
0,38,23,0
0,38,24,0
0,38,25,0
0,38,26,0
0,38,27,0
0,38,28,0
0,38,29,0
0,38,30,0
0,38,31,0
0,38,32,0
0,38,33,0
0,38,34,0
0,38,35,0
0,38,36,0
0,38,37,0
0,38,38,1.973046677316473e-09
0,38,39,0
0,38,40,0
0,38,41,0
0,38,42,0
0,38,43,0
0,38,44,0
0,38,45,0
0,38,46,0
0,38,47,0
0,38,48,0
0,38,49,0
0,39,0,0
0,39,1,0
0,39,2,0
0,39,3,0
0,39,4,0
0,39,5,0
0,39,6,0
0,39,7,0
0,39,8,0
0,39,9,0
0,39,10,0
0,39,11,0
0,39,12,0
0,39,13,0
0,39,14,0
0,39,15,0
0,39,16,0
0,39,17,0
0,39,18,0
0,39,19,0
0,39,20,1.469668894982437e-11
0,39,21,0
0,39,22,0
0,39,23,0
0,39,24,0
0,39,25,4.008246752835595e-09
0,39,26,0
0,39,27,0
0,39,28,0
0,39,29,0
0,39,30,0
0,39,31,0
0,39,32,0
0,39,33,0
0,39,34,0
0,39,35,0
0,39,36,0
0,39,37,0
0,39,38,0
0,39,39,0
0,39,40,0
0,39,41,0
0,39,42,0
0,39,43,0
0,39,44,0
0,39,45,0
0,39,46,0
0,39,47,0
0,39,48,0
0,39,49,0
0,40,0,0
0,40,1,0
0,40,2,0
0,40,3,0
0,40,4,4.139351577170661e-10
0,40,5,0
0,40,6,0
0,40,7,0
0,40,8,0
0,40,9,0
0,40,10,0
0,40,11,0
0,40,12,0
0,40,13,0
0,40,14,0
0,40,15,0
0,40,16,3.061918103119025e-09
0,40,17,0
0,40,18,0
0,40,19,0
0,40,20,0
0,40,21,0
0,40,22,0
0,40,23,0
0,40,24,0
0,40,25,0
0,40,26,0
0,40,27,2.032631931635045e-09
0,40,28,0
0,40,29,0
0,40,30,0
0,40,31,0
0,40,32,0
0,40,33,0
0,40,34,0
0,40,35,0
0,40,36,0
0,40,37,0
0,40,38,0
0,40,39,0
0,40,40,0
0,40,41,1.973046677316473e-09
0,40,42,0
0,40,43,0
0,40,44,0
0,40,45,0
0,40,46,0
0,40,47,0
0,40,48,1.973046677316473e-09
0,40,49,5.860331695115818e-10
0,41,0,0
0,41,1,0
0,41,2,0
0,41,3,0
0,41,4,0
0,41,5,0
0,41,6,0
0,41,7,0
0,41,8,0
0,41,9,0
0,41,10,0
0,41,11,0
0,41,12,0
0,41,13,0
0,41,14,0
0,41,15,0
0,41,16,0
0,41,17,0
0,41,18,0
0,41,19,0
0,41,20,0
0,41,21,0
0,41,22,0
0,41,23,0
0,41,24,2.034660549493371e-09
0,41,25,0
0,41,26,0
0,41,27,0
0,41,28,2.003778079761258e-09
0,41,29,0
0,41,30,0
0,41,31,0
0,41,32,0
0,41,33,0
0,41,34,0
0,41,35,0
0,41,36,0
0,41,37,0
0,41,38,0
0,41,39,0
0,41,40,0
0,41,41,0
0,41,42,0
0,41,43,0
0,41,44,0
0,41,45,0
0,41,46,0
0,41,47,0
0,41,48,0
0,41,49,0
0,42,0,0
0,42,1,0
0,42,2,3.506377366569133e-06
0,42,3,1.855714778291109e-07
0,42,4,0
0,42,5,0
0,42,6,0
0,42,7,0
0,42,8,0
0,42,9,0
0,42,10,0
0,42,11,0
0,42,12,0
0,42,13,0
0,42,14,0
0,42,15,0
0,42,16,8.062978729725912e-09
0,42,17,0
0,42,18,0
0,42,19,0
0,42,20,0
0,42,21,0
0,42,22,0
0,42,23,0
0,42,24,0
0,42,25,1.635303385000336e-10
0,42,26,0
0,42,27,0
0,42,28,0
0,42,29,0
0,42,30,0
0,42,31,0
0,42,32,0
0,42,33,0
0,42,34,0
0,42,35,0
0,42,36,0
0,42,37,0
0,42,38,0
0,42,39,0
0,42,40,0
0,42,41,0
0,42,42,0
0,42,43,0
0,42,44,0
0,42,45,0
0,42,46,0
0,42,47,0
0,42,48,0
0,42,49,0
0,43,0,0
0,43,1,0
0,43,2,0
0,43,3,3.035205780685394e-06
0,43,4,6.567430637128595e-07
0,43,5,3.691948844398255e-06
0,43,6,3.691948844398247e-06
0,43,7,0
0,43,8,0
0,43,9,0
0,43,10,0
0,43,11,0
0,43,12,0
0,43,13,0
0,43,14,0
0,43,15,0
0,43,16,1.122214134212893e-10
0,43,17,0
0,43,18,0
0,43,19,0
0,43,20,0
0,43,21,0
0,43,22,0
0,43,23,0
0,43,24,1.989771984124324e-09
0,43,25,0
0,43,26,2.155946000152219e-09
0,43,27,4.410923292586943e-09
0,43,28,6.007298584608273e-10
0,43,29,0
0,43,30,0
0,43,31,0
0,43,32,0
0,43,33,0
0,43,34,0
0,43,35,0
0,43,36,0
0,43,37,0
0,43,38,0
0,43,39,0
0,43,40,0
0,43,41,0
0,43,42,0
0,43,43,0
0,43,44,0
0,43,45,0
0,43,46,0
0,43,47,0
0,43,48,0
0,43,49,0
0,44,0,0
0,44,1,0
0,44,2,0
0,44,3,0
0,44,4,0
0,44,5,0
0,44,6,2.743383791821594e-07
0,44,7,3.417610465216089e-06
0,44,8,3.691948844398239e-06
0,44,9,0
0,44,10,0
0,44,11,0
0,44,12,0
0,44,13,0
0,44,14,0
0,44,15,0
0,44,16,0
0,44,17,0
0,44,18,0
0,44,19,7.221747051802897e-08
0,44,20,4.308178361164225e-05
0,44,21,0
0,44,22,0
0,44,23,0
0,44,24,0
0,44,25,0
0,44,26,0
0,44,27,0
0,44,28,0
0,44,29,0
0,44,30,0
0,44,31,0
0,44,32,0
0,44,33,0
0,44,34,0
0,44,35,0
0,44,36,0
0,44,37,0
0,44,38,0
0,44,39,0
0,44,40,0
0,44,41,0
0,44,42,0
0,44,43,0
0,44,44,0
0,44,45,0
0,44,46,0
0,44,47,0
0,44,48,0
0,44,49,0
0,45,0,0
0,45,1,0
0,45,2,0
0,45,3,0
0,45,4,0
0,45,5,0
0,45,6,5.860331695106994e-10
0,45,7,0
0,45,8,1.205419822077132e-06
0,45,9,2.486529022321103e-06
0,45,10,3.691948844398247e-06
0,45,11,0
0,45,12,0
0,45,13,0
0,45,14,0
0,45,15,0
0,45,16,0
0,45,17,0
0,45,18,0
0,45,19,0
0,45,20,0
0,45,21,0
0,45,22,0
0,45,23,0
0,45,24,0
0,45,25,0
0,45,26,0
0,45,27,3.458928117953136e-08
0,45,28,0
0,45,29,0
0,45,30,0
0,45,31,0
0,45,32,0
0,45,33,0
0,45,34,0
0,45,35,0
0,45,36,0
0,45,37,0
0,45,38,0
0,45,39,0
0,45,40,0
0,45,41,0
0,45,42,0
0,45,43,0
0,45,44,0
0,45,45,0
0,45,46,0
0,45,47,0
0,45,48,0
0,45,49,0
0,46,0,0
0,46,1,0
0,46,2,0
0,46,3,0
0,46,4,0
0,46,5,0
0,46,6,0
0,46,7,0
0,46,8,0
0,46,9,0
0,46,10,2.136501264972203e-06
0,46,11,1.555447579426043e-06
0,46,12,0
0,46,13,0
0,46,14,0
0,46,15,0
0,46,16,3.190541107732574e-09
0,46,17,0
0,46,18,0
0,46,19,0
0,46,20,0
0,46,21,0
0,46,22,0
0,46,23,0
0,46,24,0
0,46,25,0
0,46,26,0
0,46,27,0
0,46,28,1.269181023715011e-10
0,46,29,0
0,46,30,0
0,46,31,0
0,46,32,0
0,46,33,5.860331695105635e-10
0,46,34,0
0,46,35,0
0,46,36,0
0,46,37,0
0,46,38,0
0,46,39,0
0,46,40,0
0,46,41,0
0,46,42,0
0,46,43,0
0,46,44,0
0,46,45,0
0,46,46,0
0,46,47,0
0,46,48,0
0,46,49,0
0,47,0,0
0,47,1,0
0,47,2,0
0,47,3,0
0,47,4,0
0,47,5,8.484803789908934e-06
0,47,6,5.485280887973705e-06
0,47,7,0
0,47,8,8.977713073721338e-11
0,47,9,0
0,47,10,0
0,47,11,0
0,47,12,0
0,47,13,0
0,47,14,0
0,47,15,0
0,47,16,0
0,47,17,0
0,47,18,0
0,47,19,0
0,47,20,4.482823645754776e-06
0,47,21,5.833464495868147e-06
0,47,22,0
0,47,23,0
0,47,24,0
0,47,25,0
0,47,26,0
0,47,27,0
0,47,28,0
0,47,29,0
0,47,30,5.860331695108441e-10
0,47,31,0
0,47,32,0
0,47,33,0
0,47,34,0
0,47,35,0
0,47,36,0
0,47,37,0
0,47,38,0
0,47,39,0
0,47,40,0
0,47,41,0
0,47,42,0
0,47,43,0
0,47,44,0
0,47,45,0
0,47,46,0
0,47,47,0
0,47,48,0
0,47,49,0
0,48,0,0
0,48,1,0
0,48,2,0
0,48,3,0
0,48,4,0
0,48,5,0
0,48,6,0
0,48,7,0
0,48,8,0
0,48,9,0
0,48,10,0
0,48,11,0
0,48,12,0
0,48,13,0
0,48,14,0
0,48,15,0
0,48,16,0
0,48,17,0
0,48,18,0
0,48,19,0
0,48,20,0
0,48,21,0
0,48,22,0
0,48,23,0
0,48,24,0
0,48,25,0
0,48,26,0
0,48,27,0
0,48,28,0
0,48,29,0
0,48,30,3.733980510984045e-10
0,48,31,0
0,48,32,0
0,48,33,0
0,48,34,0
0,48,35,0
0,48,36,0
0,48,37,0
0,48,38,0
0,48,39,0
0,48,40,0
0,48,41,0
0,48,42,0
0,48,43,0
0,48,44,0
0,48,45,0.0003122232795140421
0,48,46,1.087164405896604e-06
0,48,47,0
0,48,48,0
0,48,49,0
0,49,0,0
0,49,1,0
0,49,2,0
0,49,3,0
0,49,4,0
0,49,5,0
0,49,6,0
0,49,7,0
0,49,8,0
0,49,9,0
0,49,10,0
0,49,11,0
0,49,12,0
0,49,13,0
0,49,14,0
0,49,15,0
0,49,16,0
0,49,17,0
0,49,18,1.973046677316473e-09
0,49,19,0
0,49,20,0
0,49,21,0
0,49,22,0
0,49,23,1.122214134213211e-10
0,49,24,0
0,49,25,0
0,49,26,1.122214134212144e-10
0,49,27,0
0,49,28,0
0,49,29,3.993550063885379e-09
0,49,30,2.214214810967227e-09
0,49,31,0
0,49,32,0
0,49,33,1.04186791841198e-09
0,49,34,0
0,49,35,0
0,49,36,0
0,49,37,0
0,49,38,0
0,49,39,0
0,49,40,0
0,49,41,1.122214134207296e-10
0,49,42,0
0,49,43,0
0,49,44,0
0,49,45,0
0,49,46,0
0,49,47,0
0,49,48,0
0,49,49,0
1,0,0,0
1,0,1,0
1,0,2,0
1,0,3,0
1,0,4,0
1,0,5,0
1,0,6,0
1,0,7,0
1,0,8,0
1,0,9,0
1,0,10,0
1,0,11,0
1,0,12,0
1,0,13,0
1,0,14,0
1,0,15,0
1,0,16,0
1,0,17,0
1,0,18,0
1,0,19,0
1,0,20,0
1,0,21,0
1,0,22,0
1,0,23,0
1,0,24,0
1,0,25,0
1,0,26,0
1,0,27,9.632697669353435e-10
1,0,28,0
1,0,29,0
1,0,30,0
1,0,31,0
1,0,32,0
1,0,33,0
1,0,34,0
1,0,35,0
1,0,36,0
1,0,37,0
1,0,38,0
1,0,39,0
1,0,40,0
1,0,41,0
1,0,42,0
1,0,43,0
1,0,44,0
1,0,45,0
1,0,46,0
1,0,47,0
1,0,48,0
1,0,49,0
1,1,0,0
1,1,1,0
1,1,2,0
1,1,3,0
1,1,4,0
1,1,5,0
1,1,6,0
1,1,7,0
1,1,8,0
1,1,9,0
1,1,10,0
1,1,11,0
1,1,12,0
1,1,13,0
1,1,14,0
1,1,15,0
1,1,16,0
1,1,17,0
1,1,18,0
1,1,19,0
1,1,20,0
1,1,21,0
1,1,22,0
1,1,23,0
1,1,24,0
1,1,25,0
1,1,26,0
1,1,27,0
1,1,28,0
1,1,29,0
1,1,30,0
1,1,31,0
1,1,32,0
1,1,33,0
1,1,34,0
1,1,35,0
1,1,36,0
1,1,37,0
1,1,38,0
1,1,39,0
1,1,40,0
1,1,41,0
1,1,42,0
1,1,43,0
1,1,44,0
1,1,45,0
1,1,46,0
1,1,47,0
1,1,48,0
1,1,49,0
1,2,0,0
1,2,1,0
1,2,2,1.973046677316473e-09
1,2,3,0
1,2,4,1.129599379899274e-09
1,2,5,0
1,2,6,0
1,2,7,0
1,2,8,0
1,2,9,0
1,2,10,0
1,2,11,0
1,2,12,0
1,2,13,0
1,2,14,0
1,2,15,0
1,2,16,0
1,2,17,0
1,2,18,0
1,2,19,0
1,2,20,0
1,2,21,0
1,2,22,0
1,2,23,0
1,2,24,0
1,2,25,0
1,2,26,0
1,2,27,0
1,2,28,0
1,2,29,0
1,2,30,0
1,2,31,0
1,2,32,0
1,2,33,0
1,2,34,0
1,2,35,0
1,2,36,0
1,2,37,0
1,2,38,0
1,2,39,0
1,2,40,0
1,2,41,0
1,2,42,0
1,2,43,0
1,2,44,0
1,2,45,0
1,2,46,0
1,2,47,0
1,2,48,0
1,2,49,1.12221413421688e-10
1,3,0,0
1,3,1,0
1,3,2,0
1,3,3,0
1,3,4,0
1,3,5,0
1,3,6,0
1,3,7,0
1,3,8,0
1,3,9,0
1,3,10,0
1,3,11,0
1,3,12,0
1,3,13,0
1,3,14,0
1,3,15,0
1,3,16,0
1,3,17,0
1,3,18,0
1,3,19,0
1,3,20,0
1,3,21,0
1,3,22,0
1,3,23,0
1,3,24,0
1,3,25,0
1,3,26,0
1,3,27,0
1,3,28,0
1,3,29,0
1,3,30,0
1,3,31,0
1,3,32,0
1,3,33,0
1,3,34,0
1,3,35,0
1,3,36,0
1,3,37,0
1,3,38,0
1,3,39,0
1,3,40,0
1,3,41,0
1,3,42,0
1,3,43,0
1,3,44,0
1,3,45,0
1,3,46,0
1,3,47,0
1,3,48,0
1,3,49,0
1,4,0,0
1,4,1,0
1,4,2,0
1,4,3,0
1,4,4,0
1,4,5,0
1,4,6,0
1,4,7,0
1,4,8,0
1,4,9,0
1,4,10,0
1,4,11,0
1,4,12,0
1,4,13,0
1,4,14,0
1,4,15,0
1,4,16,0
1,4,17,0
1,4,18,0
1,4,19,0
1,4,20,0
1,4,21,0
1,4,22,0
1,4,23,0
1,4,24,0
1,4,25,0
1,4,26,0
1,4,27,0
1,4,28,0
1,4,29,0
1,4,30,0
1,4,31,0
1,4,32,0
1,4,33,0
1,4,34,0
1,4,35,0
1,4,36,0
1,4,37,0
1,4,38,0
1,4,39,0
1,4,40,0
1,4,41,0
1,4,42,0
1,4,43,0
1,4,44,0
1,4,45,0
1,4,46,0
1,4,47,0
1,4,48,0
1,4,49,0
1,5,0,0
1,5,1,0
1,5,2,0
1,5,3,0
1,5,4,0
1,5,5,0
1,5,6,0
1,5,7,0
1,5,8,0
1,5,9,0
1,5,10,0
1,5,11,0
1,5,12,0
1,5,13,0
1,5,14,0
1,5,15,0
1,5,16,0
1,5,17,0
1,5,18,0
1,5,19,0
1,5,20,0
1,5,21,0
1,5,22,0
1,5,23,0
1,5,24,8.181677228611967e-09
1,5,25,0
1,5,26,0
1,5,27,0
1,5,28,0
1,5,29,0
1,5,30,3.073140244462235e-11
1,5,31,0
1,5,32,0
1,5,33,0
1,5,34,0
1,5,35,0
1,5,36,0
1,5,37,0
1,5,38,0
1,5,39,0
1,5,40,0
1,5,41,0
1,5,42,0
1,5,43,0
1,5,44,0
1,5,45,0
1,5,46,0
1,5,47,0
1,5,48,0
1,5,49,0
1,6,0,0
1,6,1,0
1,6,2,0
1,6,3,0
1,6,4,0
1,6,5,0
1,6,6,0
1,6,7,0
1,6,8,0
1,6,9,0
1,6,10,0
1,6,11,0
1,6,12,0
1,6,13,5.860331695107814e-10
1,6,14,0
1,6,15,0
1,6,16,0
1,6,17,0
1,6,18,0
1,6,19,0
1,6,20,0
1,6,21,0
1,6,22,0
1,6,23,0
1,6,24,0
1,6,25,0
1,6,26,0
1,6,27,0
1,6,28,0
1,6,29,0
1,6,30,0
1,6,31,0
1,6,32,0
1,6,33,0
1,6,34,3.073140244460925e-11
1,6,35,0
1,6,36,0
1,6,37,0
1,6,38,0
1,6,39,0
1,6,40,0
1,6,41,0
1,6,42,0
1,6,43,0
1,6,44,0
1,6,45,0
1,6,46,0
1,6,47,0
1,6,48,0
1,6,49,0
1,7,0,0
1,7,1,0
1,7,2,0
1,7,3,0
1,7,4,0
1,7,5,0
1,7,6,0
1,7,7,0
1,7,8,0
1,7,9,0
1,7,10,0
1,7,11,0
1,7,12,0
1,7,13,0
1,7,14,0
1,7,15,0
1,7,16,0
1,7,17,0
1,7,18,0
1,7,19,0
1,7,20,0
1,7,21,0
1,7,22,0
1,7,23,0
1,7,24,0
1,7,25,0
1,7,26,0
1,7,27,0
1,7,28,0
1,7,29,0
1,7,30,0
1,7,31,0
1,7,32,0
1,7,33,0
1,7,34,0
1,7,35,0
1,7,36,0
1,7,37,0
1,7,38,0
1,7,39,0
1,7,40,0
1,7,41,0
1,7,42,0
1,7,43,0
1,7,44,0
1,7,45,0
1,7,46,0
1,7,47,0
1,7,48,0
1,7,49,0
1,8,0,0
1,8,1,0
1,8,2,0
1,8,3,0
1,8,4,0
1,8,5,0
1,8,6,0
1,8,7,0
1,8,8,0
1,8,9,0
1,8,10,0
1,8,11,0
1,8,12,3.6878115958704e-07
1,8,13,0
1,8,14,0
1,8,15,0
1,8,16,0
1,8,17,0
1,8,18,0
1,8,19,0
1,8,20,0
1,8,21,0
1,8,22,0
1,8,23,0
1,8,24,0
1,8,25,0
1,8,26,0
1,8,27,0
1,8,28,0
1,8,29,0
1,8,30,0
1,8,31,0
1,8,32,0
1,8,33,0
1,8,34,0
1,8,35,0
1,8,36,0
1,8,37,0
1,8,38,0
1,8,39,0
1,8,40,0
1,8,41,0
1,8,42,0
1,8,43,0
1,8,44,0
1,8,45,0
1,8,46,0
1,8,47,0
1,8,48,0
1,8,49,0
1,9,0,0
1,9,1,0
1,9,2,0
1,9,3,0
1,9,4,0
1,9,5,0
1,9,6,0
1,9,7,0
1,9,8,0
1,9,9,0
1,9,10,8.794274224940744e-12
1,9,11,0
1,9,12,0
1,9,13,0
1,9,14,0
1,9,15,0
1,9,16,0
1,9,17,0
1,9,18,0
1,9,19,0
1,9,20,0
1,9,21,0
1,9,22,0
1,9,23,0
1,9,24,0
1,9,25,0
1,9,26,0
1,9,27,0
1,9,28,0
1,9,29,0
1,9,30,0
1,9,31,4.135541956846732e-08
1,9,32,0
1,9,33,0
1,9,34,0
1,9,35,0
1,9,36,0
1,9,37,0
1,9,38,0
1,9,39,0
1,9,40,0
1,9,41,0
1,9,42,0
1,9,43,0
1,9,44,0
1,9,45,0
1,9,46,0
1,9,47,0
1,9,48,0
1,9,49,0
1,10,0,4.644366159077099e-08
1,10,1,0
1,10,2,0
1,10,3,0
1,10,4,0
1,10,5,0
1,10,6,0
1,10,7,0
1,10,8,0
1,10,9,0
1,10,10,0
1,10,11,0
1,10,12,0
1,10,13,0
1,10,14,0
1,10,15,0
1,10,16,1.122214134208494e-10
1,10,17,0
1,10,18,0
1,10,19,0
1,10,20,0
1,10,21,0
1,10,22,0
1,10,23,0
1,10,24,0
1,10,25,0
1,10,26,0
1,10,27,0
1,10,28,0
1,10,29,0
1,10,30,0
1,10,31,0
1,10,32,0
1,10,33,0
1,10,34,1.46966889500284e-11
1,10,35,0
1,10,36,0
1,10,37,0
1,10,38,0
1,10,39,0
1,10,40,0
1,10,41,0
1,10,42,0
1,10,43,0
1,10,44,0
1,10,45,6.227340755021351e-06
1,10,46,4.965212134445339e-07
1,10,47,0
1,10,48,0
1,10,49,0
1,11,0,1.973046677316473e-09
1,11,1,0
1,11,2,0
1,11,3,0
1,11,4,0
1,11,5,0
1,11,6,0
1,11,7,0
1,11,8,0
1,11,9,0
1,11,10,0
1,11,11,0
1,11,12,0
1,11,13,0
1,11,14,3.713698636712246e-08
1,11,15,7.145457812920535e-08
1,11,16,0
1,11,17,0
1,11,18,0
1,11,19,0
1,11,20,0
1,11,21,0
1,11,22,0
1,11,23,0
1,11,24,0
1,11,25,0
1,11,26,0
1,11,27,0
1,11,28,0
1,11,29,0
1,11,30,0
1,11,31,0
1,11,32,0
1,11,33,0
1,11,34,0
1,11,35,0
1,11,36,0
1,11,37,0
1,11,38,0
1,11,39,0
1,11,40,0
1,11,41,0
1,11,42,0
1,11,43,0
1,11,44,0
1,11,45,0
1,11,46,5.40301754315792e-06
1,11,47,0
1,11,48,0
1,11,49,0
1,12,0,0
1,12,1,0
1,12,2,0
1,12,3,0
1,12,4,0
1,12,5,0
1,12,6,0
1,12,7,0
1,12,8,0
1,12,9,0
1,12,10,0
1,12,11,0
1,12,12,5.377782010133504e-07
1,12,13,9.511226105248504e-07
1,12,14,3.092315813649925e-07
1,12,15,4.404813381186617e-08
1,12,16,0
1,12,17,0
1,12,18,0
1,12,19,0
1,12,20,0
1,12,21,0
1,12,22,0
1,12,23,0
1,12,24,0
1,12,25,0
1,12,26,0
1,12,27,0
1,12,28,0
1,12,29,0
1,12,30,0
1,12,31,0
1,12,32,0
1,12,33,0
1,12,34,0
1,12,35,0
1,12,36,0
1,12,37,0
1,12,38,0
1,12,39,0
1,12,40,0
1,12,41,0
1,12,42,0
1,12,43,0
1,12,44,0
1,12,45,0
1,12,46,0
1,12,47,0
1,12,48,0
1,12,49,0
1,13,0,0
1,13,1,0
1,13,2,0
1,13,3,0
1,13,4,0
1,13,5,0
1,13,6,0
1,13,7,0
1,13,8,0
1,13,9,0
1,13,10,0
1,13,11,0
1,13,12,0
1,13,13,5.103121891961033e-07
1,13,14,0
